map,rssi_med,BSSID,area,Y,X,channel
GHC7,-73.0,00:1a:1e:1e:ea:30,-8.5!31.5,31.5,-8.5,165
GHC7,-87.0,00:1a:1e:1e:ea:70,-8.5!31.5,31.5,-8.5,149
GHC7,-85.0,00:1a:1e:1e:f0:00,-8.5!31.5,31.5,-8.5,11
GHC7,-53.0,00:1a:1e:1e:d6:20,-8.5!31.5,31.5,-8.5,1
GHC7,-91.0,00:1a:1e:1e:e4:70,-8.5!31.5,31.5,-8.5,161
GHC7,-59.0,00:1a:1e:1e:d2:f0,-8.5!31.5,31.5,-8.5,149
GHC7,-67.0,00:1a:1e:1e:d9:50,-8.5!31.5,31.5,-8.5,157
GHC7,-79.0,00:1a:1e:1e:dd:b0,-8.5!31.5,31.5,-8.5,40
GHC7,-81.0,00:1a:1e:1e:d6:50,-8.5!31.5,31.5,-8.5,165
GHC7,-57.0,00:1a:1e:1e:cc:b0,-8.5!31.5,31.5,-8.5,48
GHC7,-83.0,00:1a:1e:1e:dc:30,-8.5!31.5,31.5,-8.5,165
GHC7,-73.0,00:1a:1e:1e:ef:70,-8.5!31.5,31.5,-8.5,165
GHC7,-81.0,00:1a:1e:1e:ea:20,-8.5!31.5,31.5,-8.5,6
GHC7,-73.0,00:1a:1e:1e:f0:10,-8.5!31.5,31.5,-8.5,44
GHC7,-47.0,00:1a:1e:1e:d6:30,-8.5!31.5,31.5,-8.5,161
GHC7,-77.0,00:1a:1e:1e:e3:f0,-8.5!31.5,31.5,-8.5,36
GHC7,-71.0,00:1a:1e:1e:d9:40,-8.5!31.5,31.5,-8.5,11
GHC7,-73.0,00:1a:1e:1e:d2:e0,-8.5!31.5,31.5,-8.5,6
GHC7,-89.0,00:1a:1e:1e:db:90,-8.5!31.5,31.5,-8.5,36
GHC7,-71.0,00:1a:1e:1e:cc:a0,-8.5!31.5,31.5,-8.5,1
GHC7,-73.0,00:1a:1e:1e:cc:b0,7.5!46.5,46.5,7.5,48
GHC7,-75.0,00:1a:1e:1e:cd:20,-0.5!-30.5,-30.5,-0.5,11
GHC7,-77.0,00:1a:1e:1e:d1:30,-0.5!-30.5,-30.5,-0.5,149
GHC7,-81.0,00:1a:1e:1e:db:50,-0.5!-30.5,-30.5,-0.5,153
GHC7,-79.0,00:1a:1e:1e:ca:b0,-0.5!-30.5,-30.5,-0.5,44
GHC7,-77.0,00:1a:1e:1e:cb:20,-0.5!-30.5,-30.5,-0.5,11
GHC7,-79.0,00:1a:1e:1e:d6:f0,-0.5!-30.5,-30.5,-0.5,165
GHC7,-81.0,00:1a:1e:1e:d9:d0,-0.5!-30.5,-30.5,-0.5,40
GHC7,-77.0,00:1a:1e:1e:cc:50,-0.5!-30.5,-30.5,-0.5,165
GHC7,-63.0,00:1a:1e:1e:e6:f0,-0.5!-30.5,-30.5,-0.5,165
GHC7,-47.0,00:1a:1e:1e:d9:f0,-0.5!-30.5,-30.5,-0.5,36
GHC7,-63.0,00:1a:1e:1e:d3:c0,-0.5!-30.5,-30.5,-0.5,6
GHC7,-91.0,00:1a:1e:1e:dd:b0,-0.5!-30.5,-30.5,-0.5,40
GHC7,-59.0,00:1a:1e:1e:ea:50,-0.5!-30.5,-30.5,-0.5,44
GHC7,-75.0,00:1a:1e:1e:d7:80,-0.5!-30.5,-30.5,-0.5,11
GHC7,-93.0,00:1a:1e:1e:cc:b0,-0.5!-30.5,-30.5,-0.5,48
GHC7,-87.0,00:1a:1e:1f:6c:90,-0.5!-30.5,-30.5,-0.5,149
GHC7,-85.0,00:1a:1e:1e:d1:20,-0.5!-30.5,-30.5,-0.5,11
GHC7,-65.0,00:1a:1e:1e:dd:f0,-0.5!-30.5,-30.5,-0.5,153
GHC7,-85.0,00:1a:1e:1e:e3:90,-0.5!-30.5,-30.5,-0.5,149
GHC7,-87.0,00:1a:1e:1e:ca:f0,-0.5!-30.5,-30.5,-0.5,157
GHC7,-67.0,00:1a:1e:1e:cd:30,-0.5!-30.5,-30.5,-0.5,36
GHC7,-71.0,00:1a:1e:1e:d6:90,-0.5!-30.5,-30.5,-0.5,153
GHC7,-87.0,00:1a:1e:1e:e7:b0,-0.5!-30.5,-30.5,-0.5,36
GHC7,-81.0,00:1a:1e:1e:da:d0,-0.5!-30.5,-30.5,-0.5,165
GHC7,-65.0,00:1a:1e:1e:cb:30,-0.5!-30.5,-30.5,-0.5,149
GHC7,-49.0,00:1a:1e:1e:d9:e0,-0.5!-30.5,-30.5,-0.5,6
GHC7,-67.0,00:1a:1e:1e:ea:40,-0.5!-30.5,-30.5,-0.5,1
GHC7,-79.0,00:1a:1e:1e:f0:70,-0.5!-30.5,-30.5,-0.5,157
GHC7,-83.0,00:1a:1e:1e:ca:50,-0.5!-30.5,-30.5,-0.5,165
GHC7,-73.0,00:1a:1e:1e:d7:90,-0.5!-30.5,-30.5,-0.5,149
GHC7,-73.0,00:1a:1e:1e:dd:e0,-0.5!-30.5,-30.5,-0.5,1
GHC7,-53.0,00:1a:1e:1e:d3:d0,-0.5!-30.5,-30.5,-0.5,48
GHC7,-85.0,00:1a:1e:1f:9b:50,-0.5!-30.5,-30.5,-0.5,165
GHC7,-75.0,00:1a:1e:1e:e6:e0,-0.5!-30.5,-30.5,-0.5,11
GHC7,-69.0,00:1a:1e:1e:e7:a0,-11.5!-0.5,-0.5,-11.5,1
GHC7,-85.0,00:1a:1e:1e:d1:30,-11.5!-0.5,-0.5,-11.5,149
GHC7,-67.0,00:1a:1e:1e:db:50,-11.5!-0.5,-0.5,-11.5,153
GHC7,-81.0,00:1a:1e:1e:ca:b0,-11.5!-0.5,-0.5,-11.5,44
GHC7,-71.0,00:1a:1e:1f:99:20,-11.5!-0.5,-0.5,-11.5,6
GHC7,-53.0,00:1a:1e:1e:d2:50,-11.5!-0.5,-0.5,-11.5,161
GHC7,-77.0,00:1a:1e:1e:cc:50,-11.5!-0.5,-0.5,-11.5,165
GHC7,-73.0,00:1a:1e:1e:ea:50,-11.5!-0.5,-0.5,-11.5,44
GHC7,-69.0,00:1a:1e:1e:c8:e0,-11.5!-0.5,-0.5,-11.5,6
GHC7,-57.0,00:1a:1e:1e:cf:80,-11.5!-0.5,-0.5,-11.5,11
GHC7,-57.0,00:1a:1e:1f:6c:90,-11.5!-0.5,-0.5,-11.5,149
GHC7,-87.0,00:1a:1e:1e:e2:70,-11.5!-0.5,-0.5,-11.5,157
GHC7,-65.0,00:1a:1e:1e:ca:f0,-11.5!-0.5,-0.5,-11.5,157
GHC7,-77.0,00:1a:1e:1e:d6:90,-11.5!-0.5,-0.5,-11.5,153
GHC7,-63.0,00:1a:1e:1e:e7:b0,-11.5!-0.5,-0.5,-11.5,36
GHC7,-67.0,00:1a:1e:1f:99:30,-11.5!-0.5,-0.5,-11.5,149
GHC7,-67.0,00:1a:1e:1e:d2:40,-11.5!-0.5,-0.5,-11.5,11
GHC7,-81.0,00:1a:1e:1e:ea:40,-11.5!-0.5,-0.5,-11.5,1
GHC7,-79.0,00:1a:1e:1e:d8:50,-11.5!-0.5,-0.5,-11.5,157
GHC7,-89.0,00:1a:1e:1e:dd:90,-11.5!-0.5,-0.5,-11.5,44
GHC7,-39.0,00:1a:1e:1e:cf:90,-11.5!-0.5,-0.5,-11.5,165
GHC7,-59.0,00:1a:1e:1e:c8:f0,-11.5!-0.5,-0.5,-11.5,36
GHC7,-67.0,00:1a:1e:1f:6c:80,-11.5!-0.5,-0.5,-11.5,11
GHC7,-87.0,00:1a:1e:1e:cb:f0,-11.5!-0.5,-0.5,-11.5,48
GHC7,-73.0,00:1a:1e:1e:e9:90,-11.5!-0.5,-0.5,-11.5,153
GHC7,-89.0,00:1a:1e:1e:cb:d0,-11.5!-0.5,-0.5,-11.5,40
GHC7,-89.0,00:1a:1e:1f:9b:50,-11.5!-0.5,-0.5,-11.5,165
GHC7,-73.0,00:1a:1e:1e:ca:e0,-11.5!-0.5,-0.5,-11.5,1
GHC7,-57.0,00:1a:1e:1e:e7:a0,-6.5!5.5,5.5,-6.5,1
GHC7,-75.0,00:1a:1e:1e:da:c0,-6.5!5.5,5.5,-6.5,6
GHC7,-73.0,00:1a:1e:1e:db:50,-6.5!5.5,5.5,-6.5,153
GHC7,-87.0,00:1a:1e:1e:ca:b0,-6.5!5.5,5.5,-6.5,44
GHC7,-87.0,00:1a:1e:1e:cc:50,-6.5!5.5,5.5,-6.5,165
GHC7,-69.0,00:1a:1e:1e:d2:50,-6.5!5.5,5.5,-6.5,161
GHC7,-79.0,00:1a:1e:1e:ea:50,-6.5!5.5,5.5,-6.5,44
GHC7,-77.0,00:1a:1e:1e:d1:30,-6.5!5.5,5.5,-6.5,149
GHC7,-47.0,00:1a:1e:1e:cf:80,-6.5!5.5,5.5,-6.5,11
GHC7,-89.0,00:1a:1e:1e:cc:b0,-6.5!5.5,5.5,-6.5,48
GHC7,-73.0,00:1a:1e:1f:6c:90,-6.5!5.5,5.5,-6.5,149
GHC7,-85.0,00:1a:1e:1e:e2:70,-6.5!5.5,5.5,-6.5,157
GHC7,-77.0,00:1a:1e:1e:ca:f0,-6.5!5.5,5.5,-6.5,157
GHC7,-85.0,00:1a:1e:1e:d6:90,-6.5!5.5,5.5,-6.5,153
GHC7,-53.0,00:1a:1e:1e:e7:b0,-6.5!5.5,5.5,-6.5,36
GHC7,-71.0,00:1a:1e:1f:99:30,-6.5!5.5,5.5,-6.5,149
GHC7,-65.0,00:1a:1e:1e:da:d0,-6.5!5.5,5.5,-6.5,165
GHC7,-77.0,00:1a:1e:1e:d2:40,-6.5!5.5,5.5,-6.5,11
GHC7,-81.0,00:1a:1e:1e:d8:50,-6.5!5.5,5.5,-6.5,157
GHC7,-49.0,00:1a:1e:1e:cf:90,-6.5!5.5,5.5,-6.5,165
GHC7,-73.0,00:1a:1e:1e:c8:f0,-6.5!5.5,5.5,-6.5,36
GHC7,-75.0,00:1a:1e:1f:6c:80,-6.5!5.5,5.5,-6.5,11
GHC7,-89.0,00:1a:1e:1e:cb:f0,-6.5!5.5,5.5,-6.5,48
GHC7,-75.0,00:1a:1e:1e:e9:90,-6.5!5.5,5.5,-6.5,153
GHC7,-81.0,00:1a:1e:1e:ef:10,-6.5!5.5,5.5,-6.5,157
GHC7,-77.0,00:1a:1e:1e:ca:e0,-6.5!5.5,5.5,-6.5,1
GHC7,-85.0,00:1a:1e:1e:dc:30,-14.5!40.5,40.5,-14.5,165
GHC7,-89.0,00:1a:1e:1e:e4:b0,-14.5!40.5,40.5,-14.5,149
GHC7,-71.0,00:1a:1e:1e:e3:f0,-14.5!40.5,40.5,-14.5,36
GHC7,-87.0,00:1a:1e:1f:94:b0,-14.5!40.5,40.5,-14.5,153
GHC7,-67.0,00:1a:1e:1e:d9:40,-14.5!40.5,40.5,-14.5,11
GHC7,-77.0,00:1a:1e:1e:dd:b0,-14.5!40.5,40.5,-14.5,40
GHC7,-57.0,00:1a:1e:1e:d2:e0,-14.5!40.5,40.5,-14.5,6
GHC7,-87.0,00:1a:1e:1e:db:90,-14.5!40.5,40.5,-14.5,36
GHC7,-73.0,00:1a:1e:1e:ea:30,-14.5!40.5,40.5,-14.5,165
GHC7,-71.0,00:1a:1e:1e:d6:50,-14.5!40.5,40.5,-14.5,165
GHC7,-73.0,00:1a:1e:1e:cc:b0,-14.5!40.5,40.5,-14.5,48
GHC7,-69.0,00:1a:1e:1e:ef:70,-14.5!40.5,40.5,-14.5,165
GHC7,-87.0,00:1a:1e:1e:d1:b0,-14.5!40.5,40.5,-14.5,165
GHC7,-75.0,00:1a:1e:1e:ee:90,-14.5!40.5,40.5,-14.5,157
GHC7,-73.0,00:1a:1e:1e:f0:00,-14.5!40.5,40.5,-14.5,11
GHC7,-67.0,00:1a:1e:1e:f0:10,-14.5!40.5,40.5,-14.5,44
GHC7,-55.0,00:1a:1e:1e:d6:30,-14.5!40.5,40.5,-14.5,161
GHC7,-49.0,00:1a:1e:1e:d2:f0,-14.5!40.5,40.5,-14.5,149
GHC7,-73.0,00:1a:1e:1e:e3:e0,-14.5!40.5,40.5,-14.5,1
GHC7,-59.0,00:1a:1e:1e:d9:50,-14.5!40.5,40.5,-14.5,157
GHC7,-75.0,00:1a:1e:1e:cd:30,1.5!-25.5,-25.5,1.5,36
GHC7,-85.0,00:1a:1e:1e:cd:20,1.5!-25.5,-25.5,1.5,11
GHC7,-81.0,00:1a:1e:1e:db:40,1.5!-25.5,-25.5,1.5,6
GHC7,-77.0,00:1a:1e:1e:db:50,1.5!-25.5,-25.5,1.5,153
GHC7,-89.0,00:1a:1e:1e:e7:b0,1.5!-25.5,-25.5,1.5,36
GHC7,-81.0,00:1a:1e:1e:d7:80,1.5!-25.5,-25.5,1.5,11
GHC7,-87.0,00:1a:1e:1e:cc:b0,1.5!-25.5,-25.5,1.5,48
GHC7,-85.0,00:1a:1e:1e:d6:90,1.5!-25.5,-25.5,1.5,153
GHC7,-83.0,00:1a:1e:1e:ca:b0,1.5!-25.5,-25.5,1.5,44
GHC7,-75.0,00:1a:1e:1e:dd:f0,1.5!-25.5,-25.5,1.5,153
GHC7,-55.0,00:1a:1e:1e:d3:d0,1.5!-25.5,-25.5,1.5,48
GHC7,-65.0,00:1a:1e:1e:d9:e0,1.5!-25.5,-25.5,1.5,6
GHC7,-77.0,00:1a:1e:1e:d7:90,1.5!-25.5,-25.5,1.5,149
GHC7,-81.0,00:1a:1e:1e:cc:50,1.5!-25.5,-25.5,1.5,165
GHC7,-71.0,00:1a:1e:1e:e6:f0,1.5!-25.5,-25.5,1.5,165
GHC7,-63.0,00:1a:1e:1e:ea:40,1.5!-25.5,-25.5,1.5,1
GHC7,-55.0,00:1a:1e:1e:d9:f0,1.5!-25.5,-25.5,1.5,36
GHC7,-79.0,00:1a:1e:1e:f0:70,1.5!-25.5,-25.5,1.5,157
GHC7,-85.0,00:1a:1e:1e:d6:f0,1.5!-25.5,-25.5,1.5,165
GHC7,-77.0,00:1a:1e:1e:cc:50,-2.5!-34.5,-34.5,-2.5,165
GHC7,-67.0,00:1a:1e:1e:cb:30,-2.5!-34.5,-34.5,-2.5,149
GHC7,-51.0,00:1a:1e:1e:d9:f0,-2.5!-34.5,-34.5,-2.5,36
GHC7,-57.0,00:1a:1e:1e:d3:d0,-2.5!-34.5,-34.5,-2.5,48
GHC7,-85.0,00:1a:1e:1e:cf:90,1.5!-23.5,-23.5,1.5,165
GHC7,-83.0,00:1a:1e:1e:cd:20,1.5!-23.5,-23.5,1.5,11
GHC7,-73.0,00:1a:1e:1e:d1:30,1.5!-23.5,-23.5,1.5,149
GHC7,-79.0,00:1a:1e:1e:db:50,1.5!-23.5,-23.5,1.5,153
GHC7,-89.0,00:1a:1e:1e:ca:b0,1.5!-23.5,-23.5,1.5,44
GHC7,-87.0,00:1a:1e:1e:d2:50,1.5!-23.5,-23.5,1.5,161
GHC7,-87.0,00:1a:1e:1e:d6:f0,1.5!-23.5,-23.5,1.5,165
GHC7,-79.0,00:1a:1e:1e:cc:50,1.5!-23.5,-23.5,1.5,165
GHC7,-75.0,00:1a:1e:1e:e6:f0,1.5!-23.5,-23.5,1.5,165
GHC7,-51.0,00:1a:1e:1e:ea:50,1.5!-23.5,-23.5,1.5,44
GHC7,-69.0,00:1a:1e:1e:d3:c0,1.5!-23.5,-23.5,1.5,6
GHC7,-89.0,00:1a:1e:1e:dd:b0,1.5!-23.5,-23.5,1.5,40
GHC7,-57.0,00:1a:1e:1e:d9:f0,1.5!-23.5,-23.5,1.5,36
GHC7,-89.0,00:1a:1e:1e:cc:b0,1.5!-23.5,-23.5,1.5,48
GHC7,-87.0,00:1a:1e:1f:6c:90,1.5!-23.5,-23.5,1.5,149
GHC7,-85.0,00:1a:1e:1e:d6:90,1.5!-23.5,-23.5,1.5,153
GHC7,-75.0,00:1a:1e:1e:dd:f0,1.5!-23.5,-23.5,1.5,153
GHC7,-89.0,00:1a:1e:1e:e4:d0,1.5!-23.5,-23.5,1.5,36
GHC7,-75.0,00:1a:1e:1e:cd:30,1.5!-23.5,-23.5,1.5,36
GHC7,-79.0,00:1a:1e:1e:db:40,1.5!-23.5,-23.5,1.5,6
GHC7,-77.0,00:1a:1e:1e:d1:20,1.5!-23.5,-23.5,1.5,11
GHC7,-85.0,00:1a:1e:1e:e7:b0,1.5!-23.5,-23.5,1.5,36
GHC7,-87.0,00:1a:1e:1f:99:30,1.5!-23.5,-23.5,1.5,149
GHC7,-79.0,00:1a:1e:1e:da:d0,1.5!-23.5,-23.5,1.5,165
GHC7,-75.0,00:1a:1e:1e:cb:30,1.5!-23.5,-23.5,1.5,149
GHC7,-65.0,00:1a:1e:1e:d9:e0,1.5!-23.5,-23.5,1.5,6
GHC7,-53.0,00:1a:1e:1e:ea:40,1.5!-23.5,-23.5,1.5,1
GHC7,-79.0,00:1a:1e:1e:f0:70,1.5!-23.5,-23.5,1.5,157
GHC7,-89.0,00:1a:1e:1e:dd:90,1.5!-23.5,-23.5,1.5,44
GHC7,-81.0,00:1a:1e:1e:d7:90,1.5!-23.5,-23.5,1.5,149
GHC7,-59.0,00:1a:1e:1e:d3:d0,1.5!-23.5,-23.5,1.5,48
GHC7,-81.0,00:1a:1e:1e:d6:40,10.5!5.5,5.5,10.5,1
GHC7,-81.0,00:1a:1e:1f:94:b0,10.5!5.5,5.5,10.5,153
GHC7,-59.0,00:1a:1e:1e:e7:a0,10.5!5.5,5.5,10.5,1
GHC7,-63.0,00:1a:1e:1e:da:c0,10.5!5.5,5.5,10.5,6
GHC7,-85.0,00:1a:1e:1e:db:50,10.5!5.5,5.5,10.5,153
GHC7,-77.0,00:1a:1e:1e:cf:80,10.5!5.5,5.5,10.5,11
GHC7,-81.0,00:1a:1e:1f:99:20,10.5!5.5,5.5,10.5,6
GHC7,-63.0,00:1a:1e:1e:cc:b0,10.5!5.5,5.5,10.5,48
GHC7,-89.0,00:1a:1e:1e:cc:50,10.5!5.5,5.5,10.5,165
GHC7,-85.0,00:1a:1e:1e:c9:50,10.5!5.5,5.5,10.5,153
GHC7,-67.0,00:1a:1e:1e:d8:50,10.5!5.5,5.5,10.5,157
GHC7,-79.0,00:1a:1e:1e:d2:50,10.5!5.5,5.5,10.5,161
GHC7,-83.0,00:1a:1e:1e:db:90,10.5!5.5,5.5,10.5,36
GHC7,-83.0,00:1a:1e:1e:d9:f0,10.5!5.5,5.5,10.5,36
GHC7,-81.0,00:1a:1e:1e:d3:c0,10.5!5.5,5.5,10.5,6
GHC7,-87.0,00:1a:1e:1e:d9:50,10.5!5.5,5.5,10.5,157
GHC7,-67.0,00:1a:1e:1e:dd:b0,10.5!5.5,5.5,10.5,40
GHC7,-79.0,00:1a:1e:1e:ea:50,10.5!5.5,5.5,10.5,44
GHC7,-69.0,00:1a:1e:1e:d1:30,10.5!5.5,5.5,10.5,149
GHC7,-81.0,00:1a:1e:1e:d6:50,10.5!5.5,5.5,10.5,165
GHC7,-83.0,00:1a:1e:1e:eb:10,10.5!5.5,5.5,10.5,165
GHC7,-85.0,00:1a:1e:1f:6c:90,10.5!5.5,5.5,10.5,149
GHC7,-81.0,00:1a:1e:1e:e4:d0,10.5!5.5,5.5,10.5,36
GHC7,-91.0,00:1a:1e:1e:f0:70,10.5!5.5,5.5,10.5,157
GHC7,-81.0,00:1a:1e:1e:e2:70,10.5!5.5,5.5,10.5,157
GHC7,-81.0,00:1a:1e:1e:d3:d0,10.5!5.5,5.5,10.5,48
GHC7,-91.0,00:1a:1e:1e:ca:f0,10.5!5.5,5.5,10.5,157
GHC7,-79.0,00:1a:1e:1e:d8:40,10.5!5.5,5.5,10.5,1
GHC7,-77.0,00:1a:1e:1e:d1:20,10.5!5.5,5.5,10.5,11
GHC7,-59.0,00:1a:1e:1e:e7:b0,10.5!5.5,5.5,10.5,36
GHC7,-75.0,00:1a:1e:1f:99:30,10.5!5.5,5.5,10.5,149
GHC7,-53.0,00:1a:1e:1e:da:d0,10.5!5.5,5.5,10.5,165
GHC7,-77.0,00:1a:1e:1e:d6:30,10.5!5.5,5.5,10.5,161
GHC7,-87.0,00:1a:1e:1e:d2:f0,10.5!5.5,5.5,10.5,149
GHC7,-85.0,00:1a:1e:1e:e5:30,10.5!5.5,5.5,10.5,36
GHC7,-73.0,00:1a:1e:1e:dd:a0,10.5!5.5,5.5,10.5,6
GHC7,-89.0,00:1a:1e:1e:dd:70,10.5!5.5,5.5,10.5,165
GHC7,-81.0,00:1a:1e:1e:dd:90,10.5!5.5,5.5,10.5,44
GHC7,-67.0,00:1a:1e:1e:cf:90,10.5!5.5,5.5,10.5,165
GHC7,-87.0,00:1a:1e:1e:c8:f0,10.5!5.5,5.5,10.5,36
GHC7,-81.0,00:1a:1e:1e:cb:f0,10.5!5.5,5.5,10.5,48
GHC7,-79.0,00:1a:1e:1e:e9:90,10.5!5.5,5.5,10.5,153
GHC7,-77.0,00:1a:1e:1e:ef:10,10.5!5.5,5.5,10.5,157
GHC7,-77.0,00:1a:1e:1e:cc:a0,10.5!5.5,5.5,10.5,1
GHC7,-93.0,00:1a:1e:19:1e:50,10.5!5.5,5.5,10.5,40
GHC7,-81.0,00:1a:1e:1e:dc:30,-11.5!40.5,40.5,-11.5,165
GHC7,-85.0,00:1a:1e:1e:e4:b0,-11.5!40.5,40.5,-11.5,149
GHC7,-69.0,00:1a:1e:1e:ef:70,-11.5!40.5,40.5,-11.5,165
GHC7,-75.0,00:1a:1e:1e:e3:f0,-11.5!40.5,40.5,-11.5,36
GHC7,-61.0,00:1a:1e:1e:d9:50,-11.5!40.5,40.5,-11.5,157
GHC7,-65.0,00:1a:1e:1e:d9:40,-11.5!40.5,40.5,-11.5,11
GHC7,-79.0,00:1a:1e:1e:dd:b0,-11.5!40.5,40.5,-11.5,40
GHC7,-65.0,00:1a:1e:1e:d2:e0,-11.5!40.5,40.5,-11.5,6
GHC7,-51.0,00:1a:1e:1e:d2:f0,-11.5!40.5,40.5,-11.5,149
GHC7,-73.0,00:1a:1e:1e:ea:30,-11.5!40.5,40.5,-11.5,165
GHC7,-83.0,00:1a:1e:1e:ee:80,-11.5!40.5,40.5,-11.5,11
GHC7,-83.0,00:1a:1e:1e:d6:50,-11.5!40.5,40.5,-11.5,165
GHC7,-71.0,00:1a:1e:1e:cc:b0,-11.5!40.5,40.5,-11.5,48
GHC7,-75.0,00:1a:1e:1e:ee:90,-11.5!40.5,40.5,-11.5,157
GHC7,-83.0,00:1a:1e:1e:f0:00,-11.5!40.5,40.5,-11.5,11
GHC7,-67.0,00:1a:1e:1e:f0:10,-11.5!40.5,40.5,-11.5,44
GHC7,-57.0,00:1a:1e:1e:d6:20,-11.5!40.5,40.5,-11.5,1
GHC7,-51.0,00:1a:1e:1e:d6:30,-11.5!40.5,40.5,-11.5,161
GHC7,-75.0,00:1a:1e:1e:e3:e0,-11.5!40.5,40.5,-11.5,1
GHC7,-83.0,00:1a:1e:1f:94:b0,-11.5!40.5,40.5,-11.5,153
GHC7,-75.0,00:1a:1e:1e:e6:f0,1.5!-21.5,-21.5,1.5,165
GHC7,-71.0,00:1a:1e:1e:d1:30,1.5!-21.5,-21.5,1.5,149
GHC7,-75.0,00:1a:1e:1e:db:50,1.5!-21.5,-21.5,1.5,153
GHC7,-77.0,00:1a:1e:1e:cc:50,1.5!-21.5,-21.5,1.5,165
GHC7,-87.0,00:1a:1e:1e:d6:f0,1.5!-21.5,-21.5,1.5,165
GHC7,-83.0,00:1a:1e:1e:d2:50,1.5!-21.5,-21.5,1.5,161
GHC7,-57.0,00:1a:1e:1e:d9:f0,1.5!-21.5,-21.5,1.5,36
GHC7,-53.0,00:1a:1e:1e:ea:50,1.5!-21.5,-21.5,1.5,44
GHC7,-81.0,00:1a:1e:1e:d7:80,1.5!-21.5,-21.5,1.5,11
GHC7,-89.0,00:1a:1e:1e:cc:b0,1.5!-21.5,-21.5,1.5,48
GHC7,-87.0,00:1a:1e:1f:6c:90,1.5!-21.5,-21.5,1.5,149
GHC7,-87.0,00:1a:1e:1e:d6:90,1.5!-21.5,-21.5,1.5,153
GHC7,-77.0,00:1a:1e:1e:dd:f0,1.5!-21.5,-21.5,1.5,153
GHC7,-87.0,00:1a:1e:1e:e4:d0,1.5!-21.5,-21.5,1.5,36
GHC7,-79.0,00:1a:1e:1e:d1:20,1.5!-21.5,-21.5,1.5,11
GHC7,-81.0,00:1a:1e:1e:e7:b0,1.5!-21.5,-21.5,1.5,36
GHC7,-87.0,00:1a:1e:1f:99:30,1.5!-21.5,-21.5,1.5,149
GHC7,-77.0,00:1a:1e:1e:da:d0,1.5!-21.5,-21.5,1.5,165
GHC7,-79.0,00:1a:1e:1e:cb:30,1.5!-21.5,-21.5,1.5,149
GHC7,-81.0,00:1a:1e:1e:cc:40,1.5!-21.5,-21.5,1.5,1
GHC7,-49.0,00:1a:1e:1e:ea:40,1.5!-21.5,-21.5,1.5,1
GHC7,-75.0,00:1a:1e:1e:f0:70,1.5!-21.5,-21.5,1.5,157
GHC7,-85.0,00:1a:1e:1e:d8:50,1.5!-21.5,-21.5,1.5,157
GHC7,-85.0,00:1a:1e:1e:cf:90,1.5!-21.5,-21.5,1.5,165
GHC7,-81.0,00:1a:1e:1e:dd:e0,1.5!-21.5,-21.5,1.5,1
GHC7,-59.0,00:1a:1e:1e:d3:d0,1.5!-21.5,-21.5,1.5,48
GHC7,-73.0,00:1a:1e:1e:d8:40,8.5!1.5,1.5,8.5,1
GHC7,-73.0,00:1a:1e:1e:cb:f0,8.5!1.5,1.5,8.5,48
GHC7,-89.0,00:1a:1e:1f:94:b0,8.5!1.5,1.5,8.5,153
GHC7,-61.0,00:1a:1e:1e:e7:a0,8.5!1.5,1.5,8.5,1
GHC7,-65.0,00:1a:1e:1e:da:c0,8.5!1.5,1.5,8.5,6
GHC7,-73.0,00:1a:1e:1e:d1:20,8.5!1.5,1.5,8.5,11
GHC7,-75.0,00:1a:1e:1e:dd:b0,8.5!1.5,1.5,8.5,40
GHC7,-79.0,00:1a:1e:1e:cf:80,8.5!1.5,1.5,8.5,11
GHC7,-81.0,00:1a:1e:1e:eb:00,8.5!1.5,1.5,8.5,1
GHC7,-75.0,00:1a:1e:1f:99:20,8.5!1.5,1.5,8.5,6
GHC7,-75.0,00:1a:1e:1e:cc:b0,8.5!1.5,1.5,8.5,48
GHC7,-79.0,00:1a:1e:19:1e:50,8.5!1.5,1.5,8.5,40
GHC7,-79.0,00:1a:1e:1e:ef:00,8.5!1.5,1.5,8.5,6
GHC7,-87.0,00:1a:1e:1e:cb:d0,8.5!1.5,1.5,8.5,40
GHC7,-81.0,00:1a:1e:1e:d9:e0,8.5!1.5,1.5,8.5,6
GHC7,-79.0,00:1a:1e:19:1e:40,8.5!1.5,1.5,8.5,6
GHC7,-79.0,00:1a:1e:1e:e2:60,8.5!1.5,1.5,8.5,11
GHC7,-81.0,00:1a:1e:1e:ea:40,8.5!1.5,1.5,8.5,1
GHC7,-81.0,00:1a:1e:1e:f0:70,8.5!1.5,1.5,8.5,157
GHC7,-75.0,00:1a:1e:1e:d3:c0,9.5!-41.5,-41.5,9.5,6
GHC7,-55.0,00:1a:1e:1e:d9:f0,9.5!-41.5,-41.5,9.5,36
GHC7,-85.0,00:1a:1e:1e:cd:30,9.5!-41.5,-41.5,9.5,36
GHC7,-47.0,00:1a:1e:1e:e6:f0,9.5!-41.5,-41.5,9.5,165
GHC7,-85.0,00:1a:1e:1e:d6:90,9.5!-41.5,-41.5,9.5,153
GHC7,-83.0,00:1a:1e:1e:ea:50,9.5!-41.5,-41.5,9.5,44
GHC7,-79.0,00:1a:1e:1e:d7:90,9.5!-41.5,-41.5,9.5,149
GHC7,-81.0,00:1a:1e:1e:dd:e0,9.5!-41.5,-41.5,9.5,1
